(-73.9786, 40.7462)	718
(-74.0057, 40.7454)	719
(-74.0044, 40.7347)	720
(-74.0111, 40.7229)	721
(-73.971, 40.7609)	722
(-73.9936, 40.7416)	723
(-73.9031, 40.7283)	724
(-73.9974, 40.7194)	725
(-74.0073, 40.7154)	726
(-73.9888, 40.7575)	727
(-73.9898, 40.7341)	728
(-74.0082, 40.7453)	729
(-73.9814, 40.772)	730
(-73.9512, 40.7435)	731
(-73.9455, 40.792)	732
(-74.0035, 40.7079)	733
(-73.9426, 40.7191)	734
(-73.8767, 40.7729)	735
(-73.9776, 40.7645)	736
(-73.9972, 40.7524)	737
(-74.0044, 40.7378)	738
(-73.9814, 40.7423)	739
(-73.9814, 40.6798)	740
(-73.9936, 40.7447)	741
(-73.9812, 40.6175)	742
(-73.9907, 40.7343)	743
(-73.9426, 40.6894)	744
(-73.9738, 40.757)	745
(-74.011, 40.7086)	746
(-73.9972, 40.7227)	747
(-73.985, 40.7531)	748
(-74.0072, 40.7339)	749
(-73.9738, 40.7601)	750
(-73.9736, 40.7603)	751
(-73.9975, 40.7517)	752
(-73.97, 40.7526)	753
(-73.9698, 40.7528)	754
(-74.0298, 40.6224)	755
(-74.0009, 40.7296)	756
(-73.9736, 40.7931)	757
(-74.0036, 40.7402)	758
(-73.9975, 40.722)	759
(-73.9878, 40.7492)	760
(-74.0074, 40.718)	761
(-73.9576, 40.7832)	762
(-74.0072, 40.737)	763
(-73.9698, 40.7856)	764
(-73.7771, 40.645)	765
(-73.9897, 40.7557)	766
(-73.9143, 40.7552)	767
(-73.954, 40.7755)	768
(-73.9614, 40.761)	769
(-73.9739, 40.7893)	770
(-73.9935, 40.7335)	771
(-74.0075, 40.7332)	772
(-73.9897, 40.726)	773
(-73.9937, 40.7473)	774
(-73.984, 40.7745)	775
(-73.9464, 40.823)	776
(-73.7837, 40.6486)	777
(-73.9475, 40.7714)	778
(-74.0148, 40.7172)	779
(-74.0075, 40.7035)	780
(-73.9802, 40.767)	781
(-73.9699, 40.5836)	782
(-73.9821, 40.7735)	783
(-73.9764, 40.7595)	784
(-74.0024, 40.7478)	785
(-74.0037, 40.7585)	786
(-74.0075, 40.7363)	787
(-73.9266, 40.8056)	788
(-73.9739, 40.7627)	789
(-73.9726, 40.752)	790
(-73.9625, 40.7996)	791
(-74.0064, 40.7394)	792
(-73.9927, 40.7359)	793
(-74.0083, 40.7459)	794
(-73.9625, 40.7699)	795
(-73.9566, 40.7749)	796
(-73.9984, 40.7202)	797
(-73.9927, 40.7687)	798
(-73.9824, 40.7728)	799
(-73.9887, 40.7177)	800
(-73.986, 40.7508)	801
(-73.9625, 40.773)	802
(-73.9104, 40.7693)	803
(-73.9851, 40.7537)	804
(-73.9822, 40.7433)	805
(-73.9653, 40.641)	806
(-73.9653, 40.766)	807
(-73.9615, 40.7585)	808
(-73.9822, 40.7761)	809
(-74.0035, 40.727)	810
(-73.9813, 40.779)	811
(-74.0073, 40.7048)	812
(-73.9888, 40.7469)	813
(-73.9727, 40.7546)	814
(-73.9653, 40.7691)	815
(-73.9624, 40.7587)	816
(-73.9974, 40.7416)	817
(-73.9972, 40.7418)	818
(-74.0111, 40.7154)	819
(-73.9888, 40.7172)	820
(-73.9653, 40.6769)	821
(-74.0109, 40.7156)	822
(-74.0035, 40.7301)	823
(-73.948, 40.7813)	824
(-73.9814, 40.7645)	825
(-73.9841, 40.7751)	826
(-73.9812, 40.7647)	827
(-73.8756, 40.7357)	828
(-73.9341, 40.7589)	829
(-73.9776, 40.757)	830
(-73.9972, 40.7449)	831
(-73.9803, 40.7676)	832
(-73.9888, 40.7203)	833
(-73.9774, 40.7572)	834
(-73.9293, 40.7748)	835
(-73.985, 40.7425)	836
(-73.9539, 40.7794)	837
(-73.9765, 40.7601)	838
(-73.8357, 40.8922)	839
(-73.9736, 40.6872)	840
(-73.9803, 40.7379)	841
(-74.0074, 40.7371)	842
(-73.9219, 40.7596)	843
(-73.9812, 40.7678)	844
(-74.0112, 40.7149)	845
(-74.0025, 40.7187)	846
(-73.9774, 40.7603)	847
(-73.9878, 40.7386)	848
(-74.0074, 40.7074)	849
(-73.9643, 40.7608)	850
(-74.0099, 40.737)	851
(-74.0025, 40.6265)	852
(-73.9924, 40.7557)	853
(-74.0074, 40.7402)	854
(-73.9899, 40.7589)	855
(-74.0025, 40.7218)	856
(-73.9567, 40.7458)	857
(-74.0074, 40.7105)	858
(-73.9464, 40.7499)	859
(-73.9831, 40.7668)	860
(-73.9926, 40.7586)	861
(-73.9886, 40.7185)	862
(-73.9899, 40.7292)	863
(-73.95, 40.7279)	864
(-73.9924, 40.7588)	865
(-74.0102, 40.7035)	866
(-73.9416, 40.8283)	867
(-73.9878, 40.7745)	868
(-73.9331, 40.6256)	869
(-73.9443, 40.7139)	870
(-73.9764, 40.7489)	871
(-73.969, 40.7634)	872
(-73.9802, 40.7267)	873
(-73.9899, 40.762)	874
(-73.9688, 40.7636)	875
(-74.014, 40.7141)	876
(-73.9739, 40.7521)	877
(-73.9764, 40.7192)	878
(-73.9728, 40.7552)	879
(-73.9764, 40.752)	880
(-73.9952, 40.7549)	881
(-73.9528, 40.7865)	882
(-73.9663, 40.7996)	883
(-73.9688, 40.7667)	884
